domain,path,chars,bytes,words,lines
tilitoimistobergstrom.fi,scraped/tilitoimistobergstrom.fi.txt,21,21,1,1
tilitoimistocapital.fi,scraped/tilitoimistocapital.fi.txt,3774,3895,400,45
tilitoimistoerola.fi,scraped/tilitoimistoerola.fi.txt,4335,4541,474,41
tilitoimistoesse.fi,scraped/tilitoimistoesse.fi.txt,51,51,8,1
tilitoimistoessential.fi,scraped/tilitoimistoessential.fi.txt,51,51,8,1
tilitoimistoeventus.com,scraped/tilitoimistoeventus.com.txt,2006,2083,209,11
tilitoimistofokus.fi,scraped/tilitoimistofokus.fi.txt,972,992,110,7
tilitoimistohaapala.fi,scraped/tilitoimistohaapala.fi.txt,2740,2853,300,23
tilitoimistohaataja.fi,scraped/tilitoimistohaataja.fi.txt,51,51,8,1
tilitoimistohautala.fi,scraped/tilitoimistohautala.fi.txt,3499,3703,364,36
tilitoimistohoven.fi,scraped/tilitoimistohoven.fi.txt,1425,1492,133,19
tilitoimistoikonen.fi,scraped/tilitoimistoikonen.fi.txt,285,307,27,1
tilitoimistojalonen.fi,scraped/tilitoimistojalonen.fi.txt,824,853,84,10
tilitoimistojanina.fi,scraped/tilitoimistojanina.fi.txt,1583,1658,152,11
tilitoimistojuju.fi,scraped/tilitoimistojuju.fi.txt,340,359,33,3
tilitoimistokirsikka.fi,scraped/tilitoimistokirsikka.fi.txt,51,51,8,1
tilitoimistokorpi.fi,scraped/tilitoimistokorpi.fi.txt,2696,2835,303,62
tilitoimistokota.fi,scraped/tilitoimistokota.fi.txt,2893,2989,292,24
tilitoimistokurhela.fi,scraped/tilitoimistokurhela.fi.txt,1304,1361,131,8
tilitoimistolkt.fi,scraped/tilitoimistolkt.fi.txt,2211,2296,219,27
tilitoimistoluiro.fi,scraped/tilitoimistoluiro.fi.txt,1406,1470,145,12
tilitoimistomarine.fi,scraped/tilitoimistomarine.fi.txt,1446,1516,147,32
tilitoimistomikaniemi.fi,scraped/tilitoimistomikaniemi.fi.txt,1022,1050,102,44
tilitoimistomtl.fi,scraped/tilitoimistomtl.fi.txt,51,51,8,1
tilitoimistomukava.fi,scraped/tilitoimistomukava.fi.txt,9169,9608,1122,179
tilitoimistonevalainen.fi,scraped/tilitoimistonevalainen.fi.txt,51,51,8,1
tilitoimistoon.fi,scraped/tilitoimistoon.fi.txt,463,472,50,8
tilitoimistopaasikivi.fi,scraped/tilitoimistopaasikivi.fi.txt,36,37,5,2
tilitoimistoparantainen.fi,scraped/tilitoimistoparantainen.fi.txt,371,371,67,5
tilitoimistopohjola.fi,scraped/tilitoimistopohjola.fi.txt,4349,4497,456,36
tilitoimistoprosentti.fi,scraped/tilitoimistoprosentti.fi.txt,423,445,51,9
tilitoimistopulkkinen.fi,scraped/tilitoimistopulkkinen.fi.txt,12823,13282,1408,93
tilitoimistoravelin.fi,scraped/tilitoimistoravelin.fi.txt,728,761,76,6
tilitoimistoroine.fi,scraped/tilitoimistoroine.fi.txt,51,51,8,1
tilitoimistorovaniemi.fi,scraped/tilitoimistorovaniemi.fi.txt,3375,3481,345,31
tilitoimistorr.fi,scraped/tilitoimistorr.fi.txt,493,503,52,5
tilitoimistosaastopossu.fi,scraped/tilitoimistosaastopossu.fi.txt,987,1047,101,21
tilitoimistosafe.fi,scraped/tilitoimistosafe.fi.txt,3341,3451,349,26
tilitoimistosakkinen.fi,scraped/tilitoimistosakkinen.fi.txt,51,51,8,1
tilitoimistosalo.fi,scraped/tilitoimistosalo.fi.txt,374,382,29,8
tilitoimistosillanaukee.fi,scraped/tilitoimistosillanaukee.fi.txt,51,51,8,1
tilitoimistosko.fi,scraped/tilitoimistosko.fi.txt,222,233,29,1
tilitoimistotahila.fi,scraped/tilitoimistotahila.fi.txt,1565,1615,160,16
tilitoimistotimanttioy.fi,scraped/tilitoimistotimanttioy.fi.txt,1379,1425,151,16
tilitoimistotizian.fi,scraped/tilitoimistotizian.fi.txt,275,288,32,2
tilitoimistoturku.fi,scraped/tilitoimistoturku.fi.txt,2873,3038,312,30
tilitoimistoturunenleskinen.fi,scraped/tilitoimistoturunenleskinen.fi.txt,1454,1511,158,11
tilitoimistotuulapaananen.fi,scraped/tilitoimistotuulapaananen.fi.txt,967,986,104,12
tilitoimistourholin.fi,scraped/tilitoimistourholin.fi.txt,453,471,49,1
tilitoimistoutriainen.fi,scraped/tilitoimistoutriainen.fi.txt,51,51,8,1
tilitoimistouusimaa.fi,scraped/tilitoimistouusimaa.fi.txt,1047,1065,123,9
tilitoimistovahtivuori.fi,scraped/tilitoimistovahtivuori.fi.txt,2827,2935,279,14
tilitoimistoveneskari.fi,scraped/tilitoimistoveneskari.fi.txt,777,797,79,5
tilitoimistovirta.fi,scraped/tilitoimistovirta.fi.txt,51,51,8,1
tilitoimistox.fi,scraped/tilitoimistox.fi.txt,2808,2924,333,24
tilitoimistoyv.fi,scraped/tilitoimistoyv.fi.txt,619,646,64,7
tilitopakka.fi,scraped/tilitopakka.fi.txt,278,284,30,6
tilitori.fi,scraped/tilitori.fi.txt,3109,3192,341,34
tilitoukka.fi,scraped/tilitoukka.fi.txt,1072,1108,110,20
tilitsto-turtiainen.com,scraped/tilitsto-turtiainen.com.txt,51,51,8,1
tilitstoturku.fi,scraped/tilitstoturku.fi.txt,2466,2572,265,6
tilittasan.com,scraped/tilittasan.com.txt,998,1014,117,35
tilitulos.fi,scraped/tilitulos.fi.txt,1467,1533,158,7
tilitupa.com,scraped/tilitupa.com.txt,527,536,56,9
tilitupafriman.fi,scraped/tilitupafriman.fi.txt,732,757,81,6
tilituulos.fi,scraped/tilituulos.fi.txt,1094,1129,113,16
tilitys.fi,scraped/tilitys.fi.txt,2312,2414,252,51
tilitysjavalitys.fi,scraped/tilitysjavalitys.fi.txt,51,51,8,1
tilium.fi,scraped/tilium.fi.txt,180,182,21,1
tilivahti.fi,scraped/tilivahti.fi.txt,610,625,63,11
tilivalkea.fi,scraped/tilivalkea.fi.txt,51,51,8,1
tilivare.fi,scraped/tilivare.fi.txt,1114,1159,127,13
tiliviesti.fi,scraped/tiliviesti.fi.txt,1261,1308,131,13
tilivilliina.fi,scraped/tilivilliina.fi.txt,1725,1806,192,14
tilivintti.fi,scraped/tilivintti.fi.txt,1175,1218,113,26
tilivuorenpaa.fi,scraped/tilivuorenpaa.fi.txt,1714,1778,177,14
tiliwerstas.fi,scraped/tiliwerstas.fi.txt,4171,4368,468,34
tilkansahko.fi,scraped/tilkansahko.fi.txt,51,51,8,1
tilkkari.com,scraped/tilkkari.com.txt,1504,1558,152,18
tilkkari.fi,scraped/tilkkari.fi.txt,51,51,8,1
tilkkunen.com,scraped/tilkkunen.com.txt,4698,4719,838,254
tilkkutarha.fi,scraped/tilkkutarha.fi.txt,521,530,62,8
tilkkutex.fi,scraped/tilkkutex.fi.txt,1268,1326,134,6
tilkoh.fi,scraped/tilkoh.fi.txt,1181,1213,140,8
tillander.com,scraped/tillander.com.txt,2196,2205,362,27
tillander.fi,scraped/tillander.fi.txt,998,999,50,23
tillit.fi,scraped/tillit.fi.txt,51,51,8,1
tilloo.fi,scraped/tilloo.fi.txt,2292,2339,392,55
tilmed.com,scraped/tilmed.com.txt,926,953,111,15
tiloja.fi,scraped/tiloja.fi.txt,311,327,36,2
tilotek.fi,scraped/tilotek.fi.txt,51,51,8,1
tilox.fi,scraped/tilox.fi.txt,480,483,47,6
tiltaltti.fi,scraped/tiltaltti.fi.txt,51,51,8,1
tiltu.fi,scraped/tiltu.fi.txt,620,640,67,14
tilus.fi,scraped/tilus.fi.txt,506,525,50,13
timaco.fi,scraped/timaco.fi.txt,44,45,5,1
timantec.fi,scraped/timantec.fi.txt,1101,1136,121,11
timantix.fi,scraped/timantix.fi.txt,758,781,83,5
timantti.net,scraped/timantti.net.txt,1820,1940,205,7
timanttia.fi,scraped/timanttia.fi.txt,51,51,8,1
timanttiasennus.fi,scraped/timanttiasennus.fi.txt,1051,1070,111,13
timanttiassat.fi,scraped/timanttiassat.fi.txt,2012,2080,212,20
timanttihoitajat.fi,scraped/timanttihoitajat.fi.txt,1001,1035,98,10
timanttikatto.fi,scraped/timanttikatto.fi.txt,3496,3623,381,27
timanttikonsultit.fi,scraped/timanttikonsultit.fi.txt,2116,2162,191,57
timanttiliukkonen.fi,scraped/timanttiliukkonen.fi.txt,51,51,8,1
timanttimiehet.fi,scraped/timanttimiehet.fi.txt,4086,4245,457,80
timanttimv.fi,scraped/timanttimv.fi.txt,1311,1335,139,10
timanttinieminen.fi,scraped/timanttinieminen.fi.txt,209,214,20,2
timanttiporaukset.fi,scraped/timanttiporaukset.fi.txt,1722,1781,194,21
timanttiporaus.com,scraped/timanttiporaus.com.txt,754,754,115,5
timanttiporaus.net,scraped/timanttiporaus.net.txt,51,51,8,1
timanttiporausmyva.fi,scraped/timanttiporausmyva.fi.txt,647,665,67,5
timanttiporausteho.fi,scraped/timanttiporausteho.fi.txt,232,239,23,3
timanttipyora.fi,scraped/timanttipyora.fi.txt,19,19,3,2
timanttisiivous.fi,scraped/timanttisiivous.fi.txt,1814,1863,205,17
timanttitalot.com,scraped/timanttitalot.com.txt,1668,1714,196,15
timanttityosyri.fi,scraped/timanttityosyri.fi.txt,1920,1971,214,26
timanttiykkoset.fi,scraped/timanttiykkoset.fi.txt,51,51,8,1
timatek.fi,scraped/timatek.fi.txt,104,112,10,1
timaweb.world,scraped/timaweb.world.txt,976,984,141,7
timax.fi,scraped/timax.fi.txt,26,26,6,2
timbal.fi,scraped/timbal.fi.txt,1641,1693,181,24
timber.fi,scraped/timber.fi.txt,1957,2033,212,46
timbercon.fi,scraped/timbercon.fi.txt,1308,1334,142,33
timberfinder.com,scraped/timberfinder.com.txt,2399,2489,228,28
timberframe.fi,scraped/timberframe.fi.txt,51,51,8,1
timberica.fi,scraped/timberica.fi.txt,860,862,132,18
timbernova.fi,scraped/timbernova.fi.txt,51,51,8,1
timbero.fi,scraped/timbero.fi.txt,764,795,107,28
timberwise.fi,scraped/timberwise.fi.txt,4527,4686,527,31
time4results.com,scraped/time4results.com.txt,414,420,47,3
timecap.fi,scraped/timecap.fi.txt,233,242,24,2
timefilms.fi,scraped/timefilms.fi.txt,142,144,20,2
timegate.fi,scraped/timegate.fi.txt,2775,2799,389,29
timego.fi,scraped/timego.fi.txt,2530,2649,263,67
timehostel.fi,scraped/timehostel.fi.txt,51,51,8,1
timehouse.fi,scraped/timehouse.fi.txt,3659,3804,384,44
timekos.fi,scraped/timekos.fi.txt,126,140,13,1
timelec.fi,scraped/timelec.fi.txt,786,827,84,10
timeless.fi,scraped/timeless.fi.txt,51,51,8,1
timeline.fi,scraped/timeline.fi.txt,3235,3343,300,15
timentore.com,scraped/timentore.com.txt,51,51,8,1
timepiecevr.com,scraped/timepiecevr.com.txt,818,828,119,3
timeplan-software.com,scraped/timeplan-software.com.txt,1959,1965,307,38
timerepaircorp.com,scraped/timerepaircorp.com.txt,90,90,16,2
timergps.com,scraped/timergps.com.txt,102,102,14,3
timetravels.com,scraped/timetravels.com.txt,727,729,121,17
timetravels.group,scraped/timetravels.group.txt,56,56,8,2
timik.fi,scraped/timik.fi.txt,51,51,8,1
timil.fi,scraped/timil.fi.txt,1606,1661,233,49
timitec.fi,scraped/timitec.fi.txt,595,611,62,5
timma.fi,scraped/timma.fi.txt,65,65,7,1
timmeri.fi,scraped/timmeri.fi.txt,51,51,8,1
timmet.fi,scraped/timmet.fi.txt,622,624,114,19
timmi.fi,scraped/timmi.fi.txt,1356,1395,142,12
timmion.com,scraped/timmion.com.txt,227,239,36,6
timoavdo.fi,scraped/timoavdo.fi.txt,368,379,48,2
timocargo.com,scraped/timocargo.com.txt,51,51,8,1
timoheino.fi,scraped/timoheino.fi.txt,993,1025,104,14
timojappinen.fi,scraped/timojappinen.fi.txt,193,193,28,3
timokanerva.fi,scraped/timokanerva.fi.txt,3887,4090,456,18
timoku.com,scraped/timoku.com.txt,160,160,19,11
timokukkonen.fi,scraped/timokukkonen.fi.txt,463,475,51,12
timolux.fi,scraped/timolux.fi.txt,6657,6946,745,69
timomikkila.fi,scraped/timomikkila.fi.txt,51,51,8,1
timomoilanen.com,scraped/timomoilanen.com.txt,214,214,43,5
timopekka.fi,scraped/timopekka.fi.txt,51,51,8,1
timopyykonen.com,scraped/timopyykonen.com.txt,35,37,6,1
timosiitonen.com,scraped/timosiitonen.com.txt,1799,1803,298,7
timotek.ee,scraped/timotek.ee.txt,1562,1620,165,15
timotekee.fi,scraped/timotekee.fi.txt,273,280,17,9
timoteos.fi,scraped/timoteos.fi.txt,1518,1520,246,25
timperinrauta.fi,scraped/timperinrauta.fi.txt,51,51,8,1
timpull.fi,scraped/timpull.fi.txt,31,31,3,1
timpuriltatalo.fi,scraped/timpuriltatalo.fi.txt,2497,2580,285,26
timpurimarkus.fi,scraped/timpurimarkus.fi.txt,664,682,69,12
timpuripalvelutalila.fi,scraped/timpuripalvelutalila.fi.txt,1710,1740,174,11
timra.fi,scraped/timra.fi.txt,1192,1244,117,9
timsu.fi,scraped/timsu.fi.txt,115,125,14,1
tinaflinck.fi,scraped/tinaflinck.fi.txt,51,51,8,1
tinet.fi,scraped/tinet.fi.txt,51,51,8,1
tinetmedia.fi,scraped/tinetmedia.fi.txt,51,51,8,1
tingander.fi,scraped/tingander.fi.txt,1531,1531,251,19
tingijatongi.com,scraped/tingijatongi.com.txt,51,51,8,1
tinkybell.fi,scraped/tinkybell.fi.txt,51,51,8,1
tinos.fi,scraped/tinos.fi.txt,51,51,8,1
tinosoininen.com,scraped/tinosoininen.com.txt,309,320,34,8
tinostattoo.fi,scraped/tinostattoo.fi.txt,2285,2357,279,43
tinoxin.fi,scraped/tinoxin.fi.txt,14631,15544,2237,545
tinsto.fi,scraped/tinsto.fi.txt,51,51,8,1
tintinbakerycafe.fi,scraped/tintinbakerycafe.fi.txt,564,569,93,3
tinto.fi,scraped/tinto.fi.txt,51,51,8,1
tintti-uistin.fi,scraped/tintti-uistin.fi.txt,51,51,8,1
tinygiant.fi,scraped/tinygiant.fi.txt,51,51,8,1
tinytinges.com,scraped/tinytinges.com.txt,1230,1289,136,24
tinytoutou.fi,scraped/tinytoutou.fi.txt,74,74,12,4
tip.fi,scraped/tip.fi.txt,46,46,9,1
tipcup.fi,scraped/tipcup.fi.txt,648,666,60,8
tipeurope.com,scraped/tipeurope.com.txt,2050,2052,307,27
tipidogi.fi,scraped/tipidogi.fi.txt,567,579,67,9
tipilaukku.fi,scraped/tipilaukku.fi.txt,240,253,31,3
tipitek.fi,scraped/tipitek.fi.txt,2366,2456,244,23
tipitii.com,scraped/tipitii.com.txt,368,378,41,17
tipoy.fi,scraped/tipoy.fi.txt,585,625,74,4
tipsi.fi,scraped/tipsi.fi.txt,1063,1104,117,11
tipsymusic.fi,scraped/tipsymusic.fi.txt,4466,4562,797,104
tiptoptuote.fi,scraped/tiptoptuote.fi.txt,1539,1618,188,23
tira.fi,scraped/tira.fi.txt,207,212,22,3
tiralana.fi,scraped/tiralana.fi.txt,1165,1165,156,36
tire.fi,scraped/tire.fi.txt,3388,3501,385,60
tireduncle.beer,scraped/tireduncle.beer.txt,445,450,61,18
tiresis.fi,scraped/tiresis.fi.txt,2668,2816,306,42
tirppa.fi,scraped/tirppa.fi.txt,373,375,49,2
tisama.fi,scraped/tisama.fi.txt,666,702,74,7
tisan.fi,scraped/tisan.fi.txt,362,377,31,4
tisanbearings.fi,scraped/tisanbearings.fi.txt,1195,1232,119,7
tise.com,scraped/tise.com.txt,878,895,155,17
tissari.fi,scraped/tissari.fi.txt,1900,1975,185,23
titaani.fi,scraped/titaani.fi.txt,1333,1376,145,12
titan24.fi,scraped/titan24.fi.txt,342,349,31,3
titanium.fi,scraped/titanium.fi.txt,6516,6790,718,48
titanor.fi,scraped/titanor.fi.txt,11795,11960,1448,76
titanosolutions.com,scraped/titanosolutions.com.txt,51,51,8,1
titec.fi,scraped/titec.fi.txt,51,51,8,1
titinalle.fi,scraped/titinalle.fi.txt,351,371,44,2
titityy.fi,scraped/titityy.fi.txt,2739,2880,290,24
titomet.fi,scraped/titomet.fi.txt,49,49,7,1
titrop.fi,scraped/titrop.fi.txt,915,942,93,14
titway.fi,scraped/titway.fi.txt,1861,1936,213,21
tiuku.fi,scraped/tiuku.fi.txt,3418,3587,395,33
tiura.fi,scraped/tiura.fi.txt,2888,3055,385,129
tiurilommi.com,scraped/tiurilommi.com.txt,154,154,21,4
tiusanen.tech,scraped/tiusanen.tech.txt,94,94,11,2
tivia.fi,scraped/tivia.fi.txt,506,531,56,6
tivio.fi,scraped/tivio.fi.txt,1398,1448,160,18
tivitek.fi,scraped/tivitek.fi.txt,16,19,2,1
tivolibar.fi,scraped/tivolibar.fi.txt,51,51,8,1
tixbit.com,scraped/tixbit.com.txt,619,623,113,16
tj-design.fi,scraped/tj-design.fi.txt,3760,3884,417,47
tj-isannointi.fi,scraped/tj-isannointi.fi.txt,2571,2703,254,14
tj-turvapalvelut.fi,scraped/tj-turvapalvelut.fi.txt,105,113,12,1
tjaccounting.fi,scraped/tjaccounting.fi.txt,88,90,13,2
tjairtec.fi,scraped/tjairtec.fi.txt,7468,7791,837,49
tjeg.fi,scraped/tjeg.fi.txt,528,543,59,13
tjhousingprofessional.fi,scraped/tjhousingprofessional.fi.txt,298,316,33,8
tjhsaneeraus.fi,scraped/tjhsaneeraus.fi.txt,962,999,99,7
tjk-automation.fi,scraped/tjk-automation.fi.txt,116,118,10,2
tjkrakentajat.fi,scraped/tjkrakentajat.fi.txt,1597,1623,175,19
tjl-electric.com,scraped/tjl-electric.com.txt,293,302,42,15
tjllogistics.fi,scraped/tjllogistics.fi.txt,51,51,8,1
tjmotion.com,scraped/tjmotion.com.txt,103,103,3,2
tjmpower.fi,scraped/tjmpower.fi.txt,466,494,51,2
tjr.fi,scraped/tjr.fi.txt,1882,1920,188,27
tjrsuccession.com,scraped/tjrsuccession.com.txt,1240,1242,191,37
tjt-logistiikka.fi,scraped/tjt-logistiikka.fi.txt,947,951,89,15
tjt-rakenne.fi,scraped/tjt-rakenne.fi.txt,51,51,8,1
tjtiimi.fi,scraped/tjtiimi.fi.txt,10560,10915,1177,70
tjtilikate.fi,scraped/tjtilikate.fi.txt,18,18,4,1
tjtilit.fi,scraped/tjtilit.fi.txt,51,51,8,1
tk-driver.fi,scraped/tk-driver.fi.txt,2707,2783,309,38
tk-huolto.fi,scraped/tk-huolto.fi.txt,89,89,17,1
tk-kaluste.fi,scraped/tk-kaluste.fi.txt,992,1027,96,17
tk-urakointi.fi,scraped/tk-urakointi.fi.txt,1688,1755,200,9
tkc.fi,scraped/tkc.fi.txt,332,337,39,9
tkettula.fi,scraped/tkettula.fi.txt,51,51,8,1
tkf-telecom.eu,scraped/tkf-telecom.eu.txt,130,130,19,2
tkh.fi,scraped/tkh.fi.txt,527,537,49,5
tkhoy.fi,scraped/tkhoy.fi.txt,5922,6161,615,48
tkhyvinvointipalvelut.fi,scraped/tkhyvinvointipalvelut.fi.txt,1093,1125,107,29
tkinsinooritoimisto.fi,scraped/tkinsinooritoimisto.fi.txt,1027,1043,92,13
tkkc.fi,scraped/tkkc.fi.txt,1869,1869,283,14
tkkiinteistopalvelu.fi,scraped/tkkiinteistopalvelu.fi.txt,46,47,3,1
tkmediatalo.fi,scraped/tkmediatalo.fi.txt,305,313,32,2
tkmpauto.fi,scraped/tkmpauto.fi.txt,51,51,8,1
tkn.fi,scraped/tkn.fi.txt,3307,3381,435,52
tkp-mpk.fi,scraped/tkp-mpk.fi.txt,51,51,8,1
tkp-print.fi,scraped/tkp-print.fi.txt,3371,3512,373,48
tkp-toolservice.fi,scraped/tkp-toolservice.fi.txt,1509,1546,176,51
tkpesu.fi,scraped/tkpesu.fi.txt,1048,1099,118,11
tkpm.fi,scraped/tkpm.fi.txt,26,26,3,3
tkpp.fi,scraped/tkpp.fi.txt,778,789,85,5
tkr-palvelut.fi,scraped/tkr-palvelut.fi.txt,968,1001,109,17
tkr.fi,scraped/tkr.fi.txt,275,289,28,2
tkresearch.fi,scraped/tkresearch.fi.txt,33,33,6,1
tks.fi,scraped/tks.fi.txt,901,927,90,7
tkshuolto.net,scraped/tkshuolto.net.txt,2925,3065,337,58
tkt-group.fi,scraped/tkt-group.fi.txt,51,51,8,1
tkt-korhonen.fi,scraped/tkt-korhonen.fi.txt,966,1005,104,12
tktiimi.fi,scraped/tktiimi.fi.txt,1173,1208,108,9
tku-rakennus.fi,scraped/tku-rakennus.fi.txt,250,258,28,3
tkurvinen.fi,scraped/tkurvinen.fi.txt,1941,2010,226,32
tkv.fi,scraped/tkv.fi.txt,763,773,82,4
tl-consultancy.com,scraped/tl-consultancy.com.txt,472,1107,74,38
tlauttamus.fi,scraped/tlauttamus.fi.txt,51,51,8,1
tlb.fi,scraped/tlb.fi.txt,4835,4983,503,46
tldoor.com,scraped/tldoor.com.txt,1089,1113,120,20
tlepatent.fi,scraped/tlepatent.fi.txt,1967,1999,300,19
tlfgroup.fi,scraped/tlfgroup.fi.txt,8549,8709,1012,145
tlindstrom.fi,scraped/tlindstrom.fi.txt,614,635,66,10
tljohansson.fi,scraped/tljohansson.fi.txt,2835,2991,279,19
tlm.fi,scraped/tlm.fi.txt,1267,1325,141,10
tlmoottorihuolto.fi,scraped/tlmoottorihuolto.fi.txt,996,1021,115,20
tlmotors.fi,scraped/tlmotors.fi.txt,1161,1207,156,30
tlo.fi,scraped/tlo.fi.txt,171,171,19,2
tloy.com,scraped/tloy.com.txt,278,282,31,3
tlraasepori.fi,scraped/tlraasepori.fi.txt,846,872,84,13
tlsolution.fi,scraped/tlsolution.fi.txt,5542,5774,587,48
tlurakennus.fi,scraped/tlurakennus.fi.txt,1199,1232,132,16
tlworks.fi,scraped/tlworks.fi.txt,193,199,28,3
tlyhtiot.fi,scraped/tlyhtiot.fi.txt,1369,1447,133,9
tm-autopalvelu.com,scraped/tm-autopalvelu.com.txt,1972,2052,214,26
tm-autopesu.fi,scraped/tm-autopesu.fi.txt,3291,3440,542,89
tm-rauta.fi,scraped/tm-rauta.fi.txt,566,582,62,4
tm-teema.fi,scraped/tm-teema.fi.txt,13,13,2,1
tm-tieto.fi,scraped/tm-tieto.fi.txt,51,51,8,1
tm-turva.fi,scraped/tm-turva.fi.txt,498,508,53,12
tm-vakuutusvalitys.net,scraped/tm-vakuutusvalitys.net.txt,1742,1814,164,14
tma.fi,scraped/tma.fi.txt,4029,4167,418,29
tmakkonen.fi,scraped/tmakkonen.fi.txt,51,51,8,1
tmf-group.com,scraped/tmf-group.com.txt,930,930,148,10
tmftrade.fi,scraped/tmftrade.fi.txt,737,744,73,48
tmgremontti.fi,scraped/tmgremontti.fi.txt,1657,1696,175,26
tmh.fi,scraped/tmh.fi.txt,83,86,10,1
tmhuolto.fi,scraped/tmhuolto.fi.txt,51,51,8,1
tmi-janikaasalainen.fi,scraped/tmi-janikaasalainen.fi.txt,28,28,4,3
tmisoy.com,scraped/tmisoy.com.txt,1635,1727,184,19
tmisoy.fi,scraped/tmisoy.fi.txt,1635,1727,184,19
tmkmachinery.com,scraped/tmkmachinery.com.txt,4764,4776,815,92
tml.fi,scraped/tml.fi.txt,182,182,28,3
tmnuohous.fi,scraped/tmnuohous.fi.txt,921,961,97,20
tmo.fi,scraped/tmo.fi.txt,990,1016,119,10
tmplogistics.fi,scraped/tmplogistics.fi.txt,3198,3263,318,21
tmpsahko.fi,scraped/tmpsahko.fi.txt,51,51,8,1
tms-huolto.fi,scraped/tms-huolto.fi.txt,1000,1025,96,13
tmsavotta.fi,scraped/tmsavotta.fi.txt,1868,1940,215,16
tmtpro.fi,scraped/tmtpro.fi.txt,413,432,52,5
tmtune.fi,scraped/tmtune.fi.txt,5621,5913,708,98
tmvoima.fi,scraped/tmvoima.fi.txt,883,913,98,6
tmwraahe.fi,scraped/tmwraahe.fi.txt,51,51,8,1
tn-laituri.fi,scraped/tn-laituri.fi.txt,4360,4451,480,47
tn-pro.com,scraped/tn-pro.com.txt,1490,1490,227,10
tnc.ee,scraped/tnc.ee.txt,3162,3172,464,25
tncmusic.io,scraped/tncmusic.io.txt,164,164,31,2
tnlaw.fi,scraped/tnlaw.fi.txt,2675,2758,245,18
tnnet.fi,scraped/tnnet.fi.txt,1735,1790,193,18
tnp-nostot.fi,scraped/tnp-nostot.fi.txt,1310,1353,131,17
tnrakennuspalvelu.fi,scraped/tnrakennuspalvelu.fi.txt,26,26,6,2
tntputki.fi,scraped/tntputki.fi.txt,1854,1932,192,16
tntrekrytointi.com,scraped/tntrekrytointi.com.txt,3484,3488,541,37
tny.fi,scraped/tny.fi.txt,102,104,14,3
to-rent.fi,scraped/to-rent.fi.txt,175,180,18,3
toadkings.com,scraped/toadkings.com.txt,51,51,8,1
toadtech.fi,scraped/toadtech.fi.txt,340,352,37,13
toas.fi,scraped/toas.fi.txt,353,360,36,6
toast.fi,scraped/toast.fi.txt,455,455,71,2
tobo.fi,scraped/tobo.fi.txt,1407,1451,144,16
toc.fi,scraped/toc.fi.txt,2901,2983,309,38
tocc.fi,scraped/tocc.fi.txt,214,214,43,5
tocca.fi,scraped/tocca.fi.txt,280,287,29,2
toccata.fi,scraped/toccata.fi.txt,51,51,8,1
todacon.fi,scraped/todacon.fi.txt,51,51,8,1
todotapahtumat.fi,scraped/todotapahtumat.fi.txt,1288,1288,191,9
toejoentaimiala.net,scraped/toejoentaimiala.net.txt,26,26,6,2
toestar.fi,scraped/toestar.fi.txt,1416,1451,191,81
toffejusslin.com,scraped/toffejusslin.com.txt,15,15,2,1
tofuac.com,scraped/tofuac.com.txt,51,51,8,1
tofuture.eu,scraped/tofuture.eu.txt,2814,2879,258,21
togrow.fi,scraped/togrow.fi.txt,134,139,19,3
tohditco.fi,scraped/tohditco.fi.txt,51,51,8,1
tohha.fi,scraped/tohha.fi.txt,1604,1660,188,25
tohmoco.fi,scraped/tohmoco.fi.txt,4636,4899,563,67
toholamminfysioterapia.fi,scraped/toholamminfysioterapia.fi.txt,676,695,71,6
tohtoripalvelu.fi,scraped/tohtoripalvelu.fi.txt,3320,3436,357,45
toihan.com,scraped/toihan.com.txt,1099,1109,138,18
toijalankiviveistamo.fi,scraped/toijalankiviveistamo.fi.txt,821,858,85,8
toijalantilitoimisto.fi,scraped/toijalantilitoimisto.fi.txt,2199,2285,203,63
toijalanvarikauppa.fi,scraped/toijalanvarikauppa.fi.txt,1172,1227,146,26
toijalaworks.fi,scraped/toijalaworks.fi.txt,2605,2678,274,14
toika.com,scraped/toika.com.txt,51,51,8,1
toikkatech.fi,scraped/toikkatech.fi.txt,33,35,2,1
toimeks.fi,scraped/toimeks.fi.txt,51,51,8,1
toimi.fi,scraped/toimi.fi.txt,406,414,51,9
toimialadata.fi,scraped/toimialadata.fi.txt,1789,1844,182,51
toimialakirjanpito.com,scraped/toimialakirjanpito.com.txt,1826,1897,190,9
toimija.fi,scraped/toimija.fi.txt,182,182,28,3
toimijanet.fi,scraped/toimijanet.fi.txt,2684,2815,313,25
toimikkaat.fi,scraped/toimikkaat.fi.txt,1051,1081,105,8
toimilo.fi,scraped/toimilo.fi.txt,51,51,8,1
toiminnantarkastus.com,scraped/toiminnantarkastus.com.txt,14,17,2,1
toiminnanvoima.fi,scraped/toiminnanvoima.fi.txt,51,51,8,1
toimintaakatemia.fi,scraped/toimintaakatemia.fi.txt,2297,2398,256,30
toimintakeskus.fi,scraped/toimintakeskus.fi.txt,115,122,13,2
toimintakonsepti.fi,scraped/toimintakonsepti.fi.txt,5927,6282,675,55
toimintaloma.fi,scraped/toimintaloma.fi.txt,2035,2085,213,12
toimintapelit.fi,scraped/toimintapelit.fi.txt,337,343,36,3
toimintateekki.fi,scraped/toimintateekki.fi.txt,1285,1309,129,14
