domain,lang,chars,english,source_path,english_path
urheilucast.com,blocked,51,False,scraped/urheilucast.com.txt,
urheilufysio.fi,fi,116,False,scraped/urheilufysio.fi.txt,
urheiluhallit.fi,fi,111,False,scraped/urheiluhallit.fi.txt,
urheiluhierojakoulu.com,en,74,True,scraped/urheiluhierojakoulu.com.txt,english_only/urheiluhierojakoulu.com.txt
urheiluhierojalohja.fi,blocked,51,False,scraped/urheiluhierojalohja.fi.txt,
urheilujakone.fi,fi,497,False,scraped/urheilujakone.fi.txt,
urheilujokinen.fi,fi,944,False,scraped/urheilujokinen.fi.txt,
urheilukehitys.fi,fi,1852,False,scraped/urheilukehitys.fi.txt,
urheilukiilunen.fi,blocked,51,False,scraped/urheilukiilunen.fi.txt,
urheilukuvat.net,en,338,True,scraped/urheilukuvat.net.txt,english_only/urheilukuvat.net.txt
urheilulinna.fi,en,182,True,scraped/urheilulinna.fi.txt,english_only/urheilulinna.fi.txt
urheilusimulaattorit.fi,blocked,51,False,scraped/urheilusimulaattorit.fi.txt,
urheilusuomi.com,fi,191,False,scraped/urheilusuomi.com.txt,
urheilutesoma.fi,fi,1064,False,scraped/urheilutesoma.fi.txt,
urheilutukku.fi,short,19,False,scraped/urheilutukku.fi.txt,
urho.fi,fi,1492,False,scraped/urho.fi.txt,
urho.info,fi,64,False,scraped/urho.info.txt,
urhopesu.fi,fi,8485,False,scraped/urhopesu.fi.txt,
urhosafety.fi,en,33,True,scraped/urhosafety.fi.txt,english_only/urhosafety.fi.txt
urjalanjaahalli.fi,fi,673,False,scraped/urjalanjaahalli.fi.txt,
urjalankuntopiste.fi,fi,599,False,scraped/urjalankuntopiste.fi.txt,
urm.fi,fi,2921,False,scraped/urm.fi.txt,
ursa.fi,fi,1431,False,scraped/ursa.fi.txt,
ursaminor.fi,fi,1025,False,scraped/ursaminor.fi.txt,
ursulaherlin.fi,fi,2773,False,scraped/ursulaherlin.fi.txt,
ursusfennica.fi,fi,1162,False,scraped/ursusfennica.fi.txt,
urttas.com,fi,8426,False,scraped/urttas.com.txt,
urtti.com,en,885,True,scraped/urtti.com.txt,english_only/urtti.com.txt
urtti.fi,fi,987,False,scraped/urtti.fi.txt,
us-architects.com,en,74,True,scraped/us-architects.com.txt,english_only/us-architects.com.txt
us-eagle.fi,fi,913,False,scraped/us-eagle.fi.txt,
usaptechnologies.fi,blocked,51,False,scraped/usaptechnologies.fi.txt,
usavaraosat.fi,fi,82,False,scraped/usavaraosat.fi.txt,
usaveljewelry.com,en,399,True,scraped/usaveljewelry.com.txt,english_only/usaveljewelry.com.txt
useless.fi,fi,1167,False,scraped/useless.fi.txt,
userix.fi,fi,1629,False,scraped/userix.fi.txt,
usevolt.fi,fi,706,False,scraped/usevolt.fi.txt,
ushaircompany.com,fi,2339,False,scraped/ushaircompany.com.txt,
uskalla.com,blocked,51,False,scraped/uskalla.com.txt,
uskallainnostua.fi,fi,1957,False,scraped/uskallainnostua.fi.txt,
uskonkirjat.net,fi,35708,False,scraped/uskonkirjat.net.txt,
uskoy.fi,fi,342,False,scraped/uskoy.fi.txt,
uskrakennus.fi,fi,3123,False,scraped/uskrakennus.fi.txt,
uskudarkebab.com,fi,3953,False,scraped/uskudarkebab.com.txt,
usmanov.biz,ru,2013,False,scraped/usmanov.biz.txt,
uso.fi,fi,1539,False,scraped/uso.fi.txt,
usss.fi,fi,1658,False,scraped/usss.fi.txt,
ustuonti.fi,fi,398,False,scraped/ustuonti.fi.txt,
usv.fi,fi,483,False,scraped/usv.fi.txt,
usvaconsulting.fi,fi,343,False,scraped/usvaconsulting.fi.txt,
usvafinland.com,blocked,51,False,scraped/usvafinland.com.txt,
usvametsanrolli.fi,fi,2489,False,scraped/usvametsanrolli.fi.txt,
usvasound.fi,en,2235,True,scraped/usvasound.fi.txt,english_only/usvasound.fi.txt
usvatulkki.fi,fi,1863,False,scraped/usvatulkki.fi.txt,
usvola.fi,fi,584,False,scraped/usvola.fi.txt,
utag.com,en,829,True,scraped/utag.com.txt,english_only/utag.com.txt
utajarvenyrityspuisto.fi,fi,705,False,scraped/utajarvenyrityspuisto.fi.txt,
utcoverseas.com,en,5250,True,scraped/utcoverseas.com.txt,english_only/utcoverseas.com.txt
utilis-tilit.fi,blocked,51,False,scraped/utilis-tilit.fi.txt,
utilitaristinenpuolue.fi,blocked,51,False,scraped/utilitaristinenpuolue.fi.txt,
utilitycloud.fi,en,317,True,scraped/utilitycloud.fi.txt,english_only/utilitycloud.fi.txt
utinrakennus.fi,blocked,51,False,scraped/utinrakennus.fi.txt,
utj.fi,fi,2563,False,scraped/utj.fi.txt,
utmrakennus.fi,blocked,51,False,scraped/utmrakennus.fi.txt,
uto-vattenandelslag.fi,blocked,51,False,scraped/uto-vattenandelslag.fi.txt,
uto.fi,sv,1054,False,scraped/uto.fi.txt,
utologi.fi,fi,759,False,scraped/utologi.fi.txt,
utopiaanalytics.com,en,8097,True,scraped/utopiaanalytics.com.txt,english_only/utopiaanalytics.com.txt
utopiaandutility.eu,en,1428,True,scraped/utopiaandutility.eu.txt,english_only/utopiaandutility.eu.txt
utopiah.fi,fi,102,False,scraped/utopiah.fi.txt,
utsjokitours.fi,en,1927,True,scraped/utsjokitours.fi.txt,english_only/utsjokitours.fi.txt
utsuvaara.com,fi,1683,False,scraped/utsuvaara.com.txt,
utti.fi,fi,21386,False,scraped/utti.fi.txt,
utu-sport.fi,en,49,True,scraped/utu-sport.fi.txt,english_only/utu-sport.fi.txt
utu.eu,fi,300,False,scraped/utu.eu.txt,
utumedia.fi,fi,5237,False,scraped/utumedia.fi.txt,
utupuro.fi,fi,559,False,scraped/utupuro.fi.txt,
uudelviisii.fi,fi,726,False,scraped/uudelviisii.fi.txt,
uudenkylanpiharakentajat.fi,fi,88,False,scraped/uudenkylanpiharakentajat.fi.txt,
uudenmaanasbestipurku.fi,blocked,51,False,scraped/uudenmaanasbestipurku.fi.txt,
uudenmaanaurinkovoima.fi,fi,2819,False,scraped/uudenmaanaurinkovoima.fi.txt,
uudenmaanbetonipumppaus.fi,fi,1577,False,scraped/uudenmaanbetonipumppaus.fi.txt,
uudenmaanenergiatekniikka.fi,fi,2338,False,scraped/uudenmaanenergiatekniikka.fi.txt,
uudenmaanhitsaus.fi,blocked,51,False,scraped/uudenmaanhitsaus.fi.txt,
uudenmaanhuopakatot.fi,fi,3011,False,scraped/uudenmaanhuopakatot.fi.txt,
uudenmaankonehuolto.fi,fi,3613,False,scraped/uudenmaankonehuolto.fi.txt,
uudenmaankonepalvelu.fi,fi,1773,False,scraped/uudenmaankonepalvelu.fi.txt,
uudenmaankotiapu.fi,fi,410,False,scraped/uudenmaankotiapu.fi.txt,
uudenmaanlaatumetalli.com,fi,464,False,scraped/uudenmaanlaatumetalli.com.txt,
uudenmaanlaaturakennus.fi,blocked,51,False,scraped/uudenmaanlaaturakennus.fi.txt,
uudenmaanlampokuvaus.fi,fi,3999,False,scraped/uudenmaanlampokuvaus.fi.txt,
uudenmaanleipa.fi,fi,4219,False,scraped/uudenmaanleipa.fi.txt,
uudenmaanmmhuolto.fi,fi,74,False,scraped/uudenmaanmmhuolto.fi.txt,
uudenmaanpainepesu.fi,fi,2451,False,scraped/uudenmaanpainepesu.fi.txt,
uudenmaanparketti.fi,fi,1405,False,scraped/uudenmaanparketti.fi.txt,
uudenmaanpeltisepat.fi,en,74,True,scraped/uudenmaanpeltisepat.fi.txt,english_only/uudenmaanpeltisepat.fi.txt
uudenmaanpinnanpuhaltajat.fi,fi,1408,False,scraped/uudenmaanpinnanpuhaltajat.fi.txt,
uudenmaanpumppaamohuolto.fi,fi,751,False,scraped/uudenmaanpumppaamohuolto.fi.txt,
uudenmaanralapalvelut.fi,fi,1549,False,scraped/uudenmaanralapalvelut.fi.txt,
uudenmaanruoka.fi,fi,6356,False,scraped/uudenmaanruoka.fi.txt,
uudenmaansahkarit.fi,blocked,51,False,scraped/uudenmaansahkarit.fi.txt,
uudenmaantalotutkimus.fi,short,18,False,scraped/uudenmaantalotutkimus.fi.txt,
uudenmaantilat.fi,fi,423,False,scraped/uudenmaantilat.fi.txt,
uudenmaantilintarkastus.fi,en,33,True,scraped/uudenmaantilintarkastus.fi.txt,english_only/uudenmaantilintarkastus.fi.txt
uudenmaanty_nohjaus.fi,blocked,51,False,scraped/uudenmaanty_nohjaus.fi.txt,
uudenmuotoilunyhdistys.fi,fi,1279,False,scraped/uudenmuotoilunyhdistys.fi.txt,
uudetkotisivut.fi,fi,4579,False,scraped/uudetkotisivut.fi.txt,
uudetluudat.fi,fi,1159,False,scraped/uudetluudat.fi.txt,
uudetpolut.fi,blocked,51,False,scraped/uudetpolut.fi.txt,
uudettuulethoiva.fi,fi,3934,False,scraped/uudettuulethoiva.fi.txt,
uudisrakenne.fi,fi,98,False,scraped/uudisrakenne.fi.txt,
uudistamo.fi,fi,1445,False,scraped/uudistamo.fi.txt,
uudistava.fi,fi,1459,False,scraped/uudistava.fi.txt,
uudistunet.fi,en,39,True,scraped/uudistunet.fi.txt,english_only/uudistunet.fi.txt
uula.fi,blocked,51,False,scraped/uula.fi.txt,
uulu.fi,fi,4545,False,scraped/uulu.fi.txt,
uumenhotels.fi,fi,1724,False,scraped/uumenhotels.fi.txt,
uunijarakennus.fi,blocked,51,False,scraped/uunijarakennus.fi.txt,
uuniperuna.fi,fi,5915,False,scraped/uuniperuna.fi.txt,
uunipizzeria.fi,fi,272,False,scraped/uunipizzeria.fi.txt,
uunopinza.fi,fi,1333,False,scraped/uunopinza.fi.txt,
uura.fi,fi,183,False,scraped/uura.fi.txt,
uurainen.fi,nl,185,False,scraped/uurainen.fi.txt,
uurasrakennus.fi,blocked,51,False,scraped/uurasrakennus.fi.txt,
uurastus.fi,fi,450,False,scraped/uurastus.fi.txt,
uurinmaki.com,fi,95,False,scraped/uurinmaki.com.txt,
uurtamonniemi.fi,blocked,51,False,scraped/uurtamonniemi.fi.txt,
uusi-kaupunki.fi,blocked,51,False,scraped/uusi-kaupunki.fi.txt,
uusiapolkuja.fi,en,66,True,scraped/uusiapolkuja.fi.txt,english_only/uusiapolkuja.fi.txt
uusiautohuolto.fi,fi,343,False,scraped/uusiautohuolto.fi.txt,
uusihammas.com,fi,283,False,scraped/uusihammas.com.txt,
uusijuttu.fi,fi,4598,False,scraped/uusijuttu.fi.txt,
uusikotisi.fi,en,1715,True,scraped/uusikotisi.fi.txt,english_only/uusikotisi.fi.txt
uusikuopiolainen.fi,fi,126,False,scraped/uusikuopiolainen.fi.txt,
uusimaaareena.fi,fi,165,False,scraped/uusimaaareena.fi.txt,
uusimieli.fi,fi,757,False,scraped/uusimieli.fi.txt,
uusinta.com,en,235,True,scraped/uusinta.com.txt,english_only/uusinta.com.txt
uusiokone.fi,en,112,True,scraped/uusiokone.fi.txt,english_only/uusiokone.fi.txt
uusiolampo.fi,fi,2662,False,scraped/uusiolampo.fi.txt,
uusiotek.fi,en,2668,True,scraped/uusiotek.fi.txt,english_only/uusiotek.fi.txt
uusiouutiset.fi,fi,4114,False,scraped/uusiouutiset.fi.txt,
uusipakkahuone.fi,en,1288,True,scraped/uusipakkahuone.fi.txt,english_only/uusipakkahuone.fi.txt
uusitie.com,fi,132,False,scraped/uusitie.com.txt,
uuskone.fi,blocked,51,False,scraped/uuskone.fi.txt,
uusnoheva.fi,fi,207,False,scraped/uusnoheva.fi.txt,
uustaas.fi,en,74,True,scraped/uustaas.fi.txt,english_only/uustaas.fi.txt
uusyrityskeskus.fi,en,193,True,scraped/uusyrityskeskus.fi.txt,english_only/uusyrityskeskus.fi.txt
uutescientific.com,blocked,51,False,scraped/uutescientific.com.txt,
uutos.fi,en,182,True,scraped/uutos.fi.txt,english_only/uutos.fi.txt
uuttera.fi,fi,687,False,scraped/uuttera.fi.txt,
uuva.fi,fi,4120,False,scraped/uuva.fi.txt,
uuvana.com,en,415,True,scraped/uuvana.com.txt,english_only/uuvana.com.txt
uuvana.fi,fi,81,False,scraped/uuvana.fi.txt,
uvhoy.fi,fi,771,False,scraped/uvhoy.fi.txt,
uvl.fi,fi,126,False,scraped/uvl.fi.txt,
uvp.fi,fi,2119,False,scraped/uvp.fi.txt,
uvps.fi,blocked,51,False,scraped/uvps.fi.txt,
uvputki.fi,fi,1223,False,scraped/uvputki.fi.txt,
uvr.fi,fi,958,False,scraped/uvr.fi.txt,
uvsoy.fi,fi,2017,False,scraped/uvsoy.fi.txt,
uws.fi,blocked,51,False,scraped/uws.fi.txt,
uxstudio.fi,en,48,True,scraped/uxstudio.fi.txt,english_only/uxstudio.fi.txt
uyulab.fi,fi,88,False,scraped/uyulab.fi.txt,
v-fin.fi,fi,2370,False,scraped/v-fin.fi.txt,
v-sat.fi,ru,271,False,scraped/v-sat.fi.txt,
v1nordic.com,en,87,True,scraped/v1nordic.com.txt,english_only/v1nordic.com.txt
v2b.fi,fi,1734,False,scraped/v2b.fi.txt,
v4intellektmart.com,en,151,True,scraped/v4intellektmart.com.txt,english_only/v4intellektmart.com.txt
v_p_.fi,blocked,51,False,scraped/v_p_.fi.txt,
v_ri_v_.fi,blocked,51,False,scraped/v_ri_v_.fi.txt,
va-production.fi,fi,88,False,scraped/va-production.fi.txt,
vaadin.com,en,941,True,scraped/vaadin.com.txt,english_only/vaadin.com.txt
vaahtera.com,fi,1557,False,scraped/vaahtera.com.txt,
vaahteraranta.fi,fi,88,False,scraped/vaahteraranta.fi.txt,
vaahtomuovi.net,fi,606,False,scraped/vaahtomuovi.net.txt,
vaajaconsulting.com,en,44,True,scraped/vaajaconsulting.com.txt,english_only/vaajaconsulting.com.txt
vaajakalliodesign.fi,en,420,True,scraped/vaajakalliodesign.fi.txt,english_only/vaajakalliodesign.fi.txt
vaajakivi.fi,fi,733,False,scraped/vaajakivi.fi.txt,
vaajasaneeraus.fi,blocked,51,False,scraped/vaajasaneeraus.fi.txt,
vaaka-ark.fi,fi,3478,False,scraped/vaaka-ark.fi.txt,
vaaka.fi,fi,1377,False,scraped/vaaka.fi.txt,
vaakapartners.fi,fi,548,False,scraped/vaakapartners.fi.txt,
vaakaruode.github.io,en,419,True,scraped/vaakaruode.github.io.txt,english_only/vaakaruode.github.io.txt
vaakatalo.com,fi,595,False,scraped/vaakatalo.com.txt,
vaakatek.fi,fi,500,False,scraped/vaakatek.fi.txt,
vaakku.fi,fi,1965,False,scraped/vaakku.fi.txt,
vaaksynlaakarikeskus.fi,fi,1089,False,scraped/vaaksynlaakarikeskus.fi.txt,
vaaksynmoniapu.fi,fi,1126,False,scraped/vaaksynmoniapu.fi.txt,
vaalahti.fi,blocked,51,False,scraped/vaalahti.fi.txt,
vaalanjuustola.fi,blocked,51,False,scraped/vaalanjuustola.fi.txt,
vaalankukka.fi,fi,1277,False,scraped/vaalankukka.fi.txt,
vaalia.health,en,3522,True,scraped/vaalia.health.txt,english_only/vaalia.health.txt
vaananen-law.fi,fi,1344,False,scraped/vaananen-law.fi.txt,
vaanted.com,en,76,True,scraped/vaanted.com.txt,english_only/vaanted.com.txt
vaao.fi,fi,372,False,scraped/vaao.fi.txt,
vaapero.fi,fi,1684,False,scraped/vaapero.fi.txt,
vaapputarvike.fi,en,181,True,scraped/vaapputarvike.fi.txt,english_only/vaapputarvike.fi.txt
vaappuvaankka.fi,fi,2228,False,scraped/vaappuvaankka.fi.txt,
vaara.fi,fi,69,False,scraped/vaara.fi.txt,
vaaracoaching.com,fi,2894,False,scraped/vaaracoaching.com.txt,
vaarakoski.com,fi,4267,False,scraped/vaarakoski.com.txt,
vaaralainen.fi,fi,1002,False,scraped/vaaralainen.fi.txt,
vaaramedia.fi,en,74,True,scraped/vaaramedia.fi.txt,english_only/vaaramedia.fi.txt
vaaranhirsitalot.fi,fi,581,False,scraped/vaaranhirsitalot.fi.txt,
vaaraniemi.fi,en,498,True,scraped/vaaraniemi.fi.txt,english_only/vaaraniemi.fi.txt
vaaraton.fi,fi,1402,False,scraped/vaaraton.fi.txt,
vaarika.fi,blocked,51,False,scraped/vaarika.fi.txt,
vaarnii.com,en,1300,True,scraped/vaarnii.com.txt,english_only/vaarnii.com.txt
vaarninki.fi,fi,1011,False,scraped/vaarninki.fi.txt,
vaarninpappila.fi,short,14,False,scraped/vaarninpappila.fi.txt,
vaarojensanomat.fi,fi,3072,False,scraped/vaarojensanomat.fi.txt,
vaarojenvesi.fi,blocked,51,False,scraped/vaarojenvesi.fi.txt,
vaartinkammi.com,fi,2368,False,scraped/vaartinkammi.com.txt,
vaarunhovi.fi,fi,927,False,scraped/vaarunhovi.fi.txt,
vaasa.ws,unknown,37,False,scraped/vaasa.ws.txt,
vaasadayspa.fi,fi,1409,False,scraped/vaasadayspa.fi.txt,
vaasaett.com,en,4488,True,scraped/vaasaett.com.txt,english_only/vaasaett.com.txt
vaasafacilita.fi,fi,902,False,scraped/vaasafacilita.fi.txt,
vaasainsider.fi,sv,1472,False,scraped/vaasainsider.fi.txt,
vaasaintoclean.fi,blocked,51,False,scraped/vaasaintoclean.fi.txt,
vaasanasumisoikeus.fi,en,199,True,scraped/vaasanasumisoikeus.fi.txt,english_only/vaasanasumisoikeus.fi.txt
vaasanautoservice.fi,fi,897,False,scraped/vaasanautoservice.fi.txt,
vaasankorttelihuolto.fi,fi,1232,False,scraped/vaasankorttelihuolto.fi.txt,
vaasankotiklinikka.fi,fi,3633,False,scraped/vaasankotiklinikka.fi.txt,
vaasankristillinenkoulu.fi,fi,5650,False,scraped/vaasankristillinenkoulu.fi.txt,
vaasanmaalaustyo.fi,fi,1161,False,scraped/vaasanmaalaustyo.fi.txt,
vaasanputkiasennus.fi,fi,984,False,scraped/vaasanputkiasennus.fi.txt,
vaasansaippua.fi,short,15,False,scraped/vaasansaippua.fi.txt,
vaasansport.fi,sl,69,False,scraped/vaasansport.fi.txt,
vaasantaksipalvelu.fi,blocked,51,False,scraped/vaasantaksipalvelu.fi.txt,
vaasantalokorjaus.fi,fi,820,False,scraped/vaasantalokorjaus.fi.txt,
vaasantalotekniikka.fi,fi,54,False,scraped/vaasantalotekniikka.fi.txt,
vaasantrukkihuolto.com,en,74,True,scraped/vaasantrukkihuolto.com.txt,english_only/vaasantrukkihuolto.com.txt
vaasanvuokrahallit.fi,blocked,51,False,scraped/vaasanvuokrahallit.fi.txt,
vaasaparks.fi,fi,907,False,scraped/vaasaparks.fi.txt,
vaasaravintolat.fi,fi,1337,False,scraped/vaasaravintolat.fi.txt,
vaasasmiles.fi,en,192,True,scraped/vaasasmiles.fi.txt,english_only/vaasasmiles.fi.txt
vaatelaastari.fi,fi,1123,False,scraped/vaatelaastari.fi.txt,
vaatepuu.fi,fi,4400,False,scraped/vaatepuu.fi.txt,
vaaterissa.com,fi,1039,False,scraped/vaaterissa.com.txt,
vaatevintio.fi,fi,2355,False,scraped/vaatevintio.fi.txt,
vaatturiliikesauma.fi,en,1431,True,scraped/vaatturiliikesauma.fi.txt,english_only/vaatturiliikesauma.fi.txt
vabe.fi,blocked,51,False,scraped/vabe.fi.txt,
vabetalot.fi,fi,3196,False,scraped/vabetalot.fi.txt,
vacancesfinlande.com,en,74,True,scraped/vacancesfinlande.com.txt,english_only/vacancesfinlande.com.txt
vacuumservice.fi,fi,1470,False,scraped/vacuumservice.fi.txt,
vacuumwood.tech,en,2644,True,scraped/vacuumwood.tech.txt,english_only/vacuumwood.tech.txt
vade.fi,en,97,True,scraped/vade.fi.txt,english_only/vade.fi.txt
vadelmatarha.fi,fi,52,False,scraped/vadelmatarha.fi.txt,
vaderstad.com,fi,340,False,scraped/vaderstad.com.txt,
vaens.fi,en,2592,True,scraped/vaens.fi.txt,english_only/vaens.fi.txt
vaentupa.fi,fi,3304,False,scraped/vaentupa.fi.txt,
vaeroconsults.com,en,649,True,scraped/vaeroconsults.com.txt,english_only/vaeroconsults.com.txt
vaestoliitonterapia.fi,fi,5219,False,scraped/vaestoliitonterapia.fi.txt,
vagabond.com,nl,795,False,scraped/vagabond.com.txt,
vaganza.fi,en,855,True,scraped/vaganza.fi.txt,english_only/vaganza.fi.txt
vagen.com,blocked,51,False,scraped/vagen.com.txt,
vaghinaus.fi,fi,578,False,scraped/vaghinaus.fi.txt,
vagiservice.fi,fi,318,False,scraped/vagiservice.fi.txt,
vagmotorsport.fi,fi,25,False,scraped/vagmotorsport.fi.txt,
vagtech.fi,blocked,51,False,scraped/vagtech.fi.txt,
vahadigital.fi,fi,2361,False,scraped/vahadigital.fi.txt,
vahako.fi,fi,287,False,scraped/vahako.fi.txt,
vahasilta.fi,blocked,51,False,scraped/vahasilta.fi.txt,
vahatiitonkone.com,sv,912,False,scraped/vahatiitonkone.com.txt,
vahidmortezaei.com,en,90,True,scraped/vahidmortezaei.com.txt,english_only/vahidmortezaei.com.txt
vahingonsattuessa.fi,fi,2288,False,scraped/vahingonsattuessa.fi.txt,
vahinkokartoitus.fi,blocked,51,False,scraped/vahinkokartoitus.fi.txt,
vahinkokeskus.fi,blocked,51,False,scraped/vahinkokeskus.fi.txt,
vahinkokuivaus.fi,fi,591,False,scraped/vahinkokuivaus.fi.txt,
vahinkopalvelu.com,fi,700,False,scraped/vahinkopalvelu.com.txt,
vahinkotarkastajat.fi,blocked,51,False,scraped/vahinkotarkastajat.fi.txt,
vahittaiskaupantakaus.fi,fi,2030,False,scraped/vahittaiskaupantakaus.fi.txt,
vahti.ai,fi,118,False,scraped/vahti.ai.txt,
vahvacon.fi,en,508,True,scraped/vahvacon.fi.txt,english_only/vahvacon.fi.txt
vahvaelama.com,en,1286,True,scraped/vahvaelama.com.txt,english_only/vahvaelama.com.txt
vahvanahuomiseen.fi,blocked,51,False,scraped/vahvanahuomiseen.fi.txt,
vahvaniska.fi,fi,2554,False,scraped/vahvaniska.fi.txt,
vahvaote.fi,fi,343,False,scraped/vahvaote.fi.txt,
vahvarakennus.fi,fi,1499,False,scraped/vahvarakennus.fi.txt,
vahvero.com,blocked,51,False,scraped/vahvero.com.txt,
vahvuuksin.fi,fi,4646,False,scraped/vahvuuksin.fi.txt,
vahvuus.fi,fi,3180,False,scraped/vahvuus.fi.txt,
vai-ko.com,fi,2221,False,scraped/vai-ko.com.txt,
vaiha.fi,fi,4679,False,scraped/vaiha.fi.txt,
vaihdehelsinki.fi,fi,2358,False,scraped/vaihdehelsinki.fi.txt,
vaihteistokeskus.fi,fi,1184,False,scraped/vaihteistokeskus.fi.txt,
vaihtoautomaa.com,blocked,51,False,scraped/vaihtoautomaa.com.txt,
vaihtokaara.fi,fi,7100,False,scraped/vaihtokaara.fi.txt,
vaihtolavapalvelut.fi,fi,4794,False,scraped/vaihtolavapalvelut.fi.txt,
vaihtomatto.com,fi,2581,False,scraped/vaihtomatto.com.txt,
vaihtonetti.fi,short,14,False,scraped/vaihtonetti.fi.txt,
vaihtopenkki.net,en,223,True,scraped/vaihtopenkki.net.txt,english_only/vaihtopenkki.net.txt
vaihtorinki.fi,fi,2161,False,scraped/vaihtorinki.fi.txt,
vaihtoykkoset.fi,fi,971,False,scraped/vaihtoykkoset.fi.txt,
vaijeripoljin.com,fi,900,False,scraped/vaijeripoljin.com.txt,
vaikuttajamedia.fi,fi,6476,False,scraped/vaikuttajamedia.fi.txt,
vaikuttavayritys.fi,fi,1909,False,scraped/vaikuttavayritys.fi.txt,
vaile.fi,en,110,True,scraped/vaile.fi.txt,english_only/vaile.fi.txt
vaimeus.fi,blocked,51,False,scraped/vaimeus.fi.txt,
vaimo.fi,en,3453,True,scraped/vaimo.fi.txt,english_only/vaimo.fi.txt
vainamoisenlaki.com,fi,1029,False,scraped/vainamoisenlaki.com.txt,
vainicon.fi,fi,759,False,scraped/vainicon.fi.txt,
vainiokodit.fi,fi,1788,False,scraped/vainiokodit.fi.txt,
vainionteurastamo.fi,fi,2978,False,scraped/vainionteurastamo.fi.txt,
vainiotgroup.fi,fi,1515,False,scraped/vainiotgroup.fi.txt,
vainomusic.com,fi,163,False,scraped/vainomusic.com.txt,
vainu.io,en,2275,True,scraped/vainu.io.txt,english_only/vainu.io.txt
vainuvoima.fi,fi,286,False,scraped/vainuvoima.fi.txt,
vaiscom.com,fi,2525,False,scraped/vaiscom.com.txt,
vaissalo.fi,en,3138,True,scraped/vaissalo.fi.txt,english_only/vaissalo.fi.txt
vaissi.fi,fi,344,False,scraped/vaissi.fi.txt,
vaiste.com,en,867,True,scraped/vaiste.com.txt,english_only/vaiste.com.txt
vaisto.com,short,20,False,scraped/vaisto.com.txt,
vaisto.io,en,953,True,scraped/vaisto.io.txt,english_only/vaisto.io.txt
vaitgroup.com,fi,3236,False,scraped/vaitgroup.com.txt,
vaiti.fi,en,90,True,scraped/vaiti.fi.txt,english_only/vaiti.fi.txt
vaivaton.fi,fi,691,False,scraped/vaivaton.fi.txt,
vajapuu.fi,fi,498,False,scraped/vajapuu.fi.txt,
vakaa.fi,blocked,51,False,scraped/vakaa.fi.txt,
vakaamo.fi,fi,617,False,scraped/vakaamo.fi.txt,
vakain.fi,fi,4860,False,scraped/vakain.fi.txt,
vakanti.fi,fi,1231,False,scraped/vakanti.fi.txt,
vakaosaaja.fi,en,110,True,scraped/vakaosaaja.fi.txt,english_only/vakaosaaja.fi.txt
vakatuuli.fi,blocked,51,False,scraped/vakatuuli.fi.txt,
vaki.fi,fi,724,False,scraped/vaki.fi.txt,
vakigames.com,en,602,True,scraped/vakigames.com.txt,english_only/vakigames.com.txt
vakio.global,en,4000,True,scraped/vakio.global.txt,english_only/vakio.global.txt
